id_eje,descripcion_eje,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_siglas,descripcion_siglas,id_ods,descripcion_ods,id_meta,descripcion_meta,id_tema_general,descripcion_tema_general,id_tema_objetivo,descripcion_tema_objetivo,id_meta_rubro_propuesta,descripcion_meta_rubro_propuesta
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C35,H. Programas de certificación de competencias laborales ofertados en Educación Superior. SABES,SABES,Sistema Avanzado de Bachillerato y Educación Superior,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C80,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UPB,UPB,Universidad Politécnica del Bicentenario,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C53,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UPGTO,UPGTO,Universidad Politécnica de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C64,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UTL,UTL,Universidad Tecnológica de León,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C69,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UTNG,UTNG,Universidad Tecnológica del Norte de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C72,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UTS,UTS,Universidad Tecnológica de Salamanca,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C75,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UTSMA,UTSMA,Universidad Tecnológica de San Miguel de Allende,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C79,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UTSOE,UTSOE,Universidad Tecnológica del Suroeste de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C91,H. Programas de certificación de competencias laborales ofertados en Educación Superior. UVEG,UVEG,Universidad Virtual del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
6,Gobierno humano y eficaz,P011,Sistema estatal de información y evaluación del desarrollo,P011.C03,Herramientas estadísticas y geográficas para focalizar y orientar bienes y servicios de la Administración Pública implementadas.,IPLANEG,"Instituto de Planeación, Estadística y Geografía del Estado de Guanajuato",16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
3,Educación de Calidad,E062,Competencias en Educación Básica,E062.C03,"Herramientas formativas para el uso educativo de las TIC en las escuelas de educación básica, incrementadas.",SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.1,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C42,I. Organismos Públicos Descentralizados de Educación Media Superior con Programa de formación dual escuela-empresa implementado (SEG),SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C06,I. Programas de formación dual escuela-empresa ofertados en Educación Media Superior. CECYTEG,CECYTEG,Colegio de Estudios Científicos y Tecnológicos del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C10,I. Programas de formación dual escuela-empresa ofertados en Educación Media Superior. CONALEP,CONALEP,Colegio de Educación Profesional Técnica del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E047,Práctica competitiva y deportiva,E047.C02,"Identificación, atención y seguimiento a talentos deportivos brindado",CODE,Comisión Estatal de Cultura Física y Deporte,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.b,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo.",1,Educación,1.1,Educación,1.1.1,Educación
1,Seguridad y paz social,E032,Eficiencia de la justicia laboral,E032.C02,Impartición de la justicia laboral en el Estado de conformidad al marco legal a trabajadores y patrones brindada,SG,Secretaría de Gobierno,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.7,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C06,Implementación de la perspectiva de género en programas estratégicos evaluada.,IMUG,Instituto para las Mujeres Guanajuatenses,05,Objetivo 5: Lograr la igualdad entre los géneros y empoderar a todas las mujeres y las niñas,5.c,5.c Adoptar y fortalecer políticas acertadas y leyes aplicables para promover la igualdad de género y el empoderamiento de todas las mujeres y las niñas a todos los niveles.,3,Desarrollo social,3.5,Igualdad de género,3.5.1,Igualdad de género
6,Gobierno humano y eficaz,E063,Formación científica y tecnológica,E063.C07,"Incentivos otorgados a científicos y tecnólogos de nuevo ingreso al campo de la investigación y el desarrollo tecnológico, para su incorporación a los procesos desarrollo del estado. IDEA GTO.",IDEA GTO,"Instituto de Innovación, Ciencia y Emprendimiento para la Competitividad para el Estado de Guanajuato",12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,12.a,12.a Ayudar a los países en desarrollo en el fortalecimiento de su capacidad científica y tecnológica a fin de avanzar hacia modalidades de consumo y producción más sostenibles.,2,Economía,2.3,Consumo y producción,2.3.1,Producción y consumo responsables
6,Gobierno humano y eficaz,S016,"Investigación, desarrollo tecnológico, transferencia de tecnología e innovación",S016.C13,"Incentivos para la articulación y vinculación entre la academia, gobierno y sectores estratégicos para el emprendimiento de alto impacto y la Innovación otorgados. IDEA GTO.",IDEA GTO,"Instituto de Innovación, Ciencia y Emprendimiento para la Competitividad para el Estado de Guanajuato",09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.5,"9.5 Aumentar la investigación científica y mejorar la capacidad tecnológica de los sectores industriales de todos los países, el fomento a la innovación y el aumento de trabajadores en la esfera de investigación y desarrollo por cada millón de personas y los gastos en investigación y desarrollo de los sectores público y privado.",2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
1,Seguridad y paz social,E037,Fortalecimiento de la gobernabilidad en el Estado,E037.C06,"Información oportuna, veraz y objetiva de los fenómenos que inciden en la estabilidad social, económica, política, tecnológica y de seguridad ciudadana de la entidad y sus municipios, otorgada.",SG,Secretaría de Gobierno,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
