id_dimension_ped,descripcion_dimension_ped,id_linea_estrategica_ped,descripcion_linea_estrategica_ped,id_objetivo_ped,descripcion_objetivo_ped,id_estrategia_ped,descripcion_estrategia_ped,id_ods,descripcion_ods,id_metas_ods,descripción_metas_ods
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.05,Fomento del involucramiento de los padres y madres de familia y de la sociedad en la tarea educativa.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.04,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.01,"Consolidación de un sistema de salud universal con un enfoque participativo, preventivo, oportuno y de calidad.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.02,"Profesionalización de las y los trabajadores de la salud, para la prestación de servicios accesibles, de calidad y con un trato humanitario con enfoque de gé­ nero.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.03,Fortalecimiento de las unidades médicas con equipo y tecnología que permita prestar servicios con los más altos estándares de calidad.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.02,"Otorgar servicios de salud oportunos, con altos estándares de calidad y seguridad para las y los pacientes.",PED.01.01.02.04,Garantía de la cercanía de los servicios de salud a la población.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.03,"Asegurar una movilidad fluida, sostenible y segura para todas las y los guanajuatenses y visitantes de la entidad.",PED.03.02.03.01,"Construcción de infraestructura para el transporte público que disminuya los tiempos de traslado, aumente la seguridad, particularmente para las mujeres, e incremente la movilidad interna en la entidad.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.03,"Asegurar una movilidad fluida, sostenible y segura para todas las y los guanajuatenses y visitantes de la entidad.",PED.03.02.03.02,"Implementación de un sistema de transporte multimodal, accesible, seguro y amigable con el medio ambiente.",ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.03,"Asegurar una movilidad fluida, sostenible y segura para todas las y los guanajuatenses y visitantes de la entidad.",PED.03.02.03.03,Fortalecimiento de la coordinación entre los tres niveles de gobierno para po- tenciar el crecimiento y la operación de los sistemas de transporte.,ODS.03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,MM.03.04,3.4 Reducir en un tercio la mortalidad prematura por enfermedades no transmisibles.
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.01,Reducción del rezago educativo en la educación obligatoria.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0C,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.02,Incremento de la cobertura con calidad de la educación media superior.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0C,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.03,"Implementación de un modelo educativo de vanguardia, que asegure el pleno desarrollo de las capacidades y las habilidades de la población estudiantil para llevar a cabo su proyecto de vida.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0C,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.04,Fortalecimiento de las capacidades del personal docente mediante actualiza­ ciones que les permitan generar un ambiente adecuado para el aprendizaje sig­ nificativo en la población escolar.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0C,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.05,Fomento del involucramiento de los padres y madres de familia y de la sociedad en la tarea educativa.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0C,"4.c Aumentar considerablemente la oferta de maestros calificados, en particular mediante la cooperación internacional para la formación de docentes en los países en desarrollo."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.01,Formación y fortalecimiento de capital humano de alto nivel competitivo con perspectiva de género.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.02,"Promoción del autoempleo, la equidad y la igualdad laboral.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.03,Fortalecimiento del sistema de protección social de las personas trabajadoras.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.04,Vinculación laboral entre el sector educativo y productivo.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.03,Desarrollar entre los diferentes sectores de la sociedad las capacidades para la mitigación y adaptación al cambio climático.,PED.03.01.03.01,Control de las emisiones de gases de efecto invernadero.,ODS.15,"Objetivo 15: Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras y detener la pérdida de biodiversidad",MM.15.03,"15.3 Luchar contra la desertificación, rehabilitar las tierras y los suelos degradados, incluidas las tierras afectadas por la desertificación, la sequía y las inundaciones, y procurar lograr un mundo con efecto neutro en la degradación del suelo."
